,station,date,prcp,tobs,nulls
17242,USC00516128,2010-11-16,0.62,73,False
17243,USC00516128,2010-11-17,0.01,65,False
17244,USC00516128,2010-11-18,0.0,68,False
17245,USC00516128,2010-11-19,0.22,67,False
17246,USC00516128,2010-11-20,0.0,69,False
17247,USC00516128,2010-11-21,0.08,71,False
17248,USC00516128,2010-11-22,0.0,68,False
17249,USC00516128,2010-11-23,0.0,68,False
17250,USC00516128,2010-11-24,0.1,71,False
17251,USC00516128,2010-11-25,0.46,73,False
17252,USC00516128,2010-11-26,0.1,71,False
17253,USC00516128,2010-11-27,0.15,69,False
17254,USC00516128,2010-11-28,1.09,69,False
17255,USC00516128,2010-11-29,0.64,69,False
17256,USC00516128,2010-11-30,0.06,71,False
17257,USC00516128,2010-12-01,1.48,71,False
17258,USC00516128,2010-12-02,0.18,70,False
17259,USC00516128,2010-12-03,1.59,67,False
17260,USC00516128,2010-12-04,0.19,77,False
17261,USC00516128,2010-12-05,0.0,69,False
17262,USC00516128,2010-12-06,0.0,61,False
17263,USC00516128,2010-12-07,0.0,62,False
17264,USC00516128,2010-12-08,0.0,63,False
17265,USC00516128,2010-12-09,0.0,73,False
17266,USC00516128,2010-12-10,1.86,64,False
17267,USC00516128,2010-12-11,0.58,67,False
17268,USC00516128,2010-12-12,0.45,69,False
17269,USC00516128,2010-12-13,0.18,80,False
17270,USC00516128,2010-12-14,0.0,71,False
17271,USC00516128,2010-12-15,0.0,73,False
17272,USC00516128,2010-12-16,0.0,65,False
17273,USC00516128,2010-12-17,0.0,68,False
17274,USC00516128,2010-12-18,0.0,68,False
17275,USC00516128,2010-12-19,2.15,69,False
17276,USC00516128,2010-12-20,5.04,72,False
17277,USC00516128,2010-12-21,1.44,69,False
17278,USC00516128,2010-12-22,0.04,69,False
17279,USC00516128,2010-12-23,0.0,67,False
17280,USC00516128,2010-12-24,0.15,69,False
17281,USC00516128,2010-12-25,0.0,73,False
17282,USC00516128,2010-12-26,0.99,71,False
17283,USC00516128,2010-12-27,0.02,71,False
17284,USC00516128,2010-12-28,0.04,70,False
17285,USC00516128,2010-12-29,0.19,71,False
17286,USC00516128,2010-12-30,0.3,70,False
17287,USC00516128,2010-12-31,0.01,75,False
17288,USC00516128,2011-01-01,0.07,74,False
17289,USC00516128,2011-01-02,0.03,70,False
17290,USC00516128,2011-01-03,0.35,69,False
17291,USC00516128,2011-01-04,0.05,70,False
17292,USC00516128,2011-01-05,0.09,67,False
17293,USC00516128,2011-01-06,0.22,67,False
17294,USC00516128,2011-01-07,0.0,65,False
17295,USC00516128,2011-01-08,0.0,66,False
17296,USC00516128,2011-01-09,0.0,58,False
17297,USC00516128,2011-01-10,0.0,64,False
17298,USC00516128,2011-01-11,0.09,58,False
17299,USC00516128,2011-01-12,0.54,68,False
17300,USC00516128,2011-01-13,2.27,65,False
17301,USC00516128,2011-01-14,0.12,72,False
17302,USC00516128,2011-01-15,0.02,66,False
17303,USC00516128,2011-01-16,0.0,68,False
17304,USC00516128,2011-01-17,0.07,70,False
17305,USC00516128,2011-01-18,0.0,62,False
17306,USC00516128,2011-01-19,0.03,62,False
17307,USC00516128,2011-01-20,0.01,71,False
17308,USC00516128,2011-01-21,0.43,70,False
17309,USC00516128,2011-01-22,0.02,69,False
17310,USC00516128,2011-01-23,0.19,67,False
17311,USC00516128,2011-01-24,0.05,69,False
17312,USC00516128,2011-01-25,0.0,61,False
17313,USC00516128,2011-01-26,0.0,67,False
17314,USC00516128,2011-01-27,0.0,68,False
17315,USC00516128,2011-01-28,0.0,69,False
17316,USC00516128,2011-01-29,0.18,64,False
17317,USC00516128,2011-01-30,0.0,62,False
17318,USC00516128,2011-01-31,0.2,66,False
17319,USC00516128,2011-02-01,0.0,69,False
17320,USC00516128,2011-02-02,0.0,66,False
17321,USC00516128,2011-02-03,0.0,65,False
17322,USC00516128,2011-02-04,0.0,61,False
17323,USC00516128,2011-02-05,0.0,62,False
17324,USC00516128,2011-02-06,0.0,72,False
17325,USC00516128,2011-02-07,1.11,67,False
17326,USC00516128,2011-02-08,1.49,70,False
17327,USC00516128,2011-02-10,0.81,67,True
17328,USC00516128,2011-02-11,0.13,68,False
17329,USC00516128,2011-02-12,0.1,69,False
17330,USC00516128,2011-02-13,0.1,66,False
17331,USC00516128,2011-02-14,0.0,67,False
17332,USC00516128,2011-02-15,0.0,67,False
17333,USC00516128,2011-02-16,0.2,71,False
17334,USC00516128,2011-02-17,0.0,68,False
17335,USC00516128,2011-02-18,0.01,77,False
17336,USC00516128,2011-02-19,0.0,75,False
17337,USC00516128,2011-02-20,1.79,76,False
17338,USC00516128,2011-02-21,0.0,75,False
17339,USC00516128,2011-02-22,0.08,72,False
17340,USC00516128,2011-02-23,0.01,70,False
17341,USC00516128,2011-02-24,0.6,66,False
17342,USC00516128,2011-02-25,0.01,64,False
17343,USC00516128,2011-02-26,0.0,78,False
17344,USC00516128,2011-02-27,0.16,75,False
17345,USC00516128,2011-02-28,0.0,75,False
17346,USC00516128,2011-03-01,0.22,68,False
17347,USC00516128,2011-03-02,0.0,69,False
17348,USC00516128,2011-03-03,0.0,72,False
17349,USC00516128,2011-03-04,0.94,69,False
17350,USC00516128,2011-03-05,0.29,69,False
17351,USC00516128,2011-03-06,0.24,69,False
17352,USC00516128,2011-03-07,0.29,70,False
17353,USC00516128,2011-03-08,1.11,70,False
17354,USC00516128,2011-03-09,1.5,67,False
17355,USC00516128,2011-03-10,0.82,68,False
17356,USC00516128,2011-03-11,0.47,67,False
17357,USC00516128,2011-03-12,0.0,73,False
17358,USC00516128,2011-03-13,0.0,77,False
17359,USC00516128,2011-03-14,0.0,71,False
17360,USC00516128,2011-03-15,0.0,70,False
17361,USC00516128,2011-03-16,0.0,71,False
17362,USC00516128,2011-03-17,0.16,69,False
17363,USC00516128,2011-03-18,0.15,68,False
17364,USC00516128,2011-03-19,0.46,69,False
17365,USC00516128,2011-03-20,1.16,67,False
17366,USC00516128,2011-03-21,0.0,69,False
17367,USC00516128,2011-03-22,0.85,67,False
17368,USC00516128,2011-03-23,0.06,69,False
17369,USC00516128,2011-03-24,1.35,72,False
17370,USC00516128,2011-03-25,0.13,71,False
17371,USC00516128,2011-03-26,0.62,67,False
17372,USC00516128,2011-03-27,0.38,74,False
17373,USC00516128,2011-03-28,0.26,68,False
17374,USC00516128,2011-03-29,0.11,68,False
17375,USC00516128,2011-03-30,0.18,74,False
17376,USC00516128,2011-03-31,0.0,72,False
17377,USC00516128,2011-04-01,1.16,67,False
17378,USC00516128,2011-04-02,1.15,74,False
17379,USC00516128,2011-04-03,0.59,71,False
17380,USC00516128,2011-04-04,0.05,73,False
17381,USC00516128,2011-04-05,0.42,69,False
17382,USC00516128,2011-04-06,0.18,69,False
17383,USC00516128,2011-04-07,3.35,71,False
17384,USC00516128,2011-04-08,0.34,71,False
17385,USC00516128,2011-04-09,0.03,75,False
17386,USC00516128,2011-04-10,0.09,72,False
17387,USC00516128,2011-04-11,0.35,70,False
17388,USC00516128,2011-04-12,0.25,72,False
17389,USC00516128,2011-04-13,0.0,69,False
17390,USC00516128,2011-04-14,0.08,71,False
17391,USC00516128,2011-04-15,0.01,73,False
17392,USC00516128,2011-04-16,0.38,81,False
17393,USC00516128,2011-04-17,0.0,77,False
17394,USC00516128,2011-04-18,0.28,73,False
17395,USC00516128,2011-04-19,0.0,73,False
17396,USC00516128,2011-04-21,0.0,78,False
17397,USC00516128,2011-04-22,0.0,82,False
17398,USC00516128,2011-04-23,0.0,78,False
17399,USC00516128,2011-04-24,0.04,71,False
17400,USC00516128,2011-04-25,0.23,69,False
17401,USC00516128,2011-04-26,0.46,71,False
17402,USC00516128,2011-04-27,0.09,71,False
17403,USC00516128,2011-04-28,0.34,70,False
17404,USC00516128,2011-04-29,0.9,71,False
17405,USC00516128,2011-05-01,1.21,72,False
17406,USC00516128,2011-05-02,0.35,73,False
17407,USC00516128,2011-05-03,3.05,70,False
17408,USC00516128,2011-05-05,0.34,70,False
17409,USC00516128,2011-05-06,2.07,67,False
17410,USC00516128,2011-05-07,1.91,67,False
17411,USC00516128,2011-05-08,2.26,70,False
17412,USC00516128,2011-05-09,0.31,73,False
17413,USC00516128,2011-05-10,0.04,73,False
17414,USC00516128,2011-05-11,0.74,72,False
17415,USC00516128,2011-05-12,0.1,73,False
17416,USC00516128,2011-05-13,0.29,71,False
17417,USC00516128,2011-05-14,0.06,72,False
17418,USC00516128,2011-05-15,0.0,72,False
17419,USC00516128,2011-05-16,0.01,72,False
17420,USC00516128,2011-05-17,0.03,70,False
17421,USC00516128,2011-05-18,0.19,75,False
17422,USC00516128,2011-05-19,0.15,70,False
17423,USC00516128,2011-05-20,0.0,74,False
17424,USC00516128,2011-05-21,0.01,71,False
17425,USC00516128,2011-05-22,0.71,69,False
17426,USC00516128,2011-05-23,0.17,72,False
17427,USC00516128,2011-05-24,0.02,71,False
17428,USC00516128,2011-05-25,0.09,71,False
17429,USC00516128,2011-05-26,0.0,72,False
17430,USC00516128,2011-05-27,0.09,71,False
17431,USC00516128,2011-05-28,0.01,72,False
17432,USC00516128,2011-05-29,0.17,70,False
17433,USC00516128,2011-05-30,0.16,71,False
17434,USC00516128,2011-05-31,0.15,70,False
17435,USC00516128,2011-06-01,0.61,69,False
17436,USC00516128,2011-06-02,0.22,72,False
17437,USC00516128,2011-06-03,2.0,66,False
17438,USC00516128,2011-06-04,2.45,67,False
17439,USC00516128,2011-06-05,0.76,71,False
17440,USC00516128,2011-06-06,0.1,71,False
17441,USC00516128,2011-06-07,0.19,72,False
17442,USC00516128,2011-06-08,0.23,72,False
17443,USC00516128,2011-06-09,0.1,71,False
17444,USC00516128,2011-06-10,0.11,71,False
17445,USC00516128,2011-06-11,0.17,71,False
17446,USC00516128,2011-06-12,1.5,69,False
17447,USC00516128,2011-06-13,0.41,68,False
17448,USC00516128,2011-06-14,0.14,71,False
17449,USC00516128,2011-06-15,0.01,73,False
17450,USC00516128,2011-06-16,0.83,72,False
17451,USC00516128,2011-06-17,0.18,74,False
17452,USC00516128,2011-06-18,0.07,70,False
17453,USC00516128,2011-06-19,1.84,72,False
17454,USC00516128,2011-06-20,0.91,71,False
17455,USC00516128,2011-06-21,1.03,71,False
17456,USC00516128,2011-06-22,1.65,70,False
17457,USC00516128,2011-06-23,0.68,70,False
17458,USC00516128,2011-06-24,1.16,69,False
17459,USC00516128,2011-06-25,0.06,74,False
17460,USC00516128,2011-06-26,0.29,69,False
17461,USC00516128,2011-06-27,0.98,72,False
17462,USC00516128,2011-06-28,0.25,70,False
17463,USC00516128,2011-06-29,0.06,72,False
17464,USC00516128,2011-06-30,0.0,72,False
17465,USC00516128,2011-07-01,0.15,70,False
17466,USC00516128,2011-07-02,0.1,73,False
17467,USC00516128,2011-07-03,0.31,71,False
17468,USC00516128,2011-07-04,0.17,70,False
17469,USC00516128,2011-07-05,0.24,71,False
17470,USC00516128,2011-07-06,0.15,69,False
17471,USC00516128,2011-07-08,0.13999999999999999,71,True
17472,USC00516128,2011-07-10,0.13,71,True
17473,USC00516128,2011-07-11,0.12,70,False
17474,USC00516128,2011-07-13,0.195,71,True
17475,USC00516128,2011-07-14,0.27,71,False
17476,USC00516128,2011-07-15,0.4,70,False
17477,USC00516128,2011-07-16,0.3,74,False
17478,USC00516128,2011-07-17,0.66,74,False
17479,USC00516128,2011-07-18,0.18,72,False
17480,USC00516128,2011-07-19,0.1,76,False
17481,USC00516128,2011-07-20,0.72,69,False
17482,USC00516128,2011-07-21,0.0,73,False
17483,USC00516128,2011-07-22,1.34,70,False
17484,USC00516128,2011-07-23,0.11,71,False
17485,USC00516128,2011-07-24,0.3,72,False
17486,USC00516128,2011-07-25,0.23,74,False
17487,USC00516128,2011-07-26,0.35,74,False
17488,USC00516128,2011-07-27,2.12,75,False
17489,USC00516128,2011-07-28,0.02,73,False
17490,USC00516128,2011-07-29,0.7,71,False
17491,USC00516128,2011-07-31,0.35,73,True
17492,USC00516128,2011-08-01,0.0,73,False
17493,USC00516128,2011-08-02,0.26,70,False
17494,USC00516128,2011-08-03,0.17,71,False
17495,USC00516128,2011-08-04,0.26,77,False
17496,USC00516128,2011-08-05,0.51,77,False
17497,USC00516128,2011-08-06,0.04,74,False
17498,USC00516128,2011-08-07,0.18,76,False
17499,USC00516128,2011-08-08,0.01,74,False
17500,USC00516128,2011-08-09,1.25,73,False
17501,USC00516128,2011-08-10,0.03,74,False
17502,USC00516128,2011-08-11,0.16,73,False
17503,USC00516128,2011-08-12,0.07,73,False
17504,USC00516128,2011-08-13,0.01,73,False
17505,USC00516128,2011-08-14,0.53,74,False
17506,USC00516128,2011-08-15,0.1,74,False
17507,USC00516128,2011-08-16,0.13,72,False
17508,USC00516128,2011-08-17,0.55,74,False
17509,USC00516128,2011-08-18,0.15,70,False
17510,USC00516128,2011-08-19,0.08,71,False
17511,USC00516128,2011-08-20,0.36,71,False
17512,USC00516128,2011-08-22,0.19,73,True
17513,USC00516128,2011-08-23,0.02,73,False
17514,USC00516128,2011-08-24,0.29,71,False
17515,USC00516128,2011-08-25,0.39,71,False
17516,USC00516128,2011-08-26,0.2,71,False
17517,USC00516128,2011-08-27,0.6,70,False
17518,USC00516128,2011-08-28,0.41,71,False
17519,USC00516128,2011-08-29,1.11,70,False
17520,USC00516128,2011-08-30,0.56,72,False
17521,USC00516128,2011-08-31,0.57,74,False
17522,USC00516128,2011-09-01,0.25,75,False
17523,USC00516128,2011-09-02,0.3,76,False
17524,USC00516128,2011-09-03,0.0,72,False
17525,USC00516128,2011-09-04,0.18,80,False
17526,USC00516128,2011-09-05,0.02,70,False
17527,USC00516128,2011-09-06,0.11,75,False
17528,USC00516128,2011-09-07,0.0,74,False
17529,USC00516128,2011-09-08,0.0,77,False
17530,USC00516128,2011-09-09,0.09,75,False
17531,USC00516128,2011-09-10,0.25,76,False
17532,USC00516128,2011-09-11,0.21,71,False
17533,USC00516128,2011-09-12,0.38,70,False
17534,USC00516128,2011-09-13,0.5,72,False
17535,USC00516128,2011-09-14,0.19,73,False
17536,USC00516128,2011-09-15,0.41,74,False
17537,USC00516128,2011-09-16,0.95,73,False
17538,USC00516128,2011-09-17,0.21,70,False
17539,USC00516128,2011-09-18,0.88,71,False
17540,USC00516128,2011-09-19,0.18,73,False
17541,USC00516128,2011-09-20,0.1,72,False
17542,USC00516128,2011-09-21,0.19,73,False
17543,USC00516128,2011-09-22,0.21,72,False
17544,USC00516128,2011-09-23,0.39,71,False
17545,USC00516128,2011-09-24,0.01,76,False
17546,USC00516128,2011-09-25,0.0,73,False
17547,USC00516128,2011-09-26,0.0,76,False
17548,USC00516128,2011-09-27,0.0,73,False
17549,USC00516128,2011-09-28,0.1,73,False
17550,USC00516128,2011-09-29,0.09,73,False
17551,USC00516128,2011-09-30,0.0,75,False
17552,USC00516128,2011-10-01,0.0,72,False
17553,USC00516128,2011-10-02,0.03,71,False
17554,USC00516128,2011-10-03,0.0,74,False
17555,USC00516128,2011-10-04,0.57,71,False
17556,USC00516128,2011-10-05,0.06,76,False
17557,USC00516128,2011-10-06,0.65,73,False
17558,USC00516128,2011-10-07,0.44,77,False
17559,USC00516128,2011-10-10,0.48333333333333334,71,True
17560,USC00516128,2011-10-13,0.5266666666666666,71,True
17561,USC00516128,2011-10-14,0.57,72,False
17562,USC00516128,2011-10-15,1.72,77,False
17563,USC00516128,2011-10-16,0.0,77,False
17564,USC00516128,2011-10-17,0.43,70,False
17565,USC00516128,2011-10-18,0.44,70,False
17566,USC00516128,2011-10-19,0.29,72,False
17567,USC00516128,2011-10-20,0.22,68,False
17568,USC00516128,2011-10-21,0.46,71,False
17569,USC00516128,2011-10-25,0.245,77,True
17570,USC00516128,2011-10-26,0.03,74,False
17571,USC00516128,2011-10-28,0.02,72,True
17572,USC00516128,2011-10-29,0.01,69,False
17573,USC00516128,2011-10-30,0.3,71,False
17574,USC00516128,2011-10-31,0.76,70,False
17575,USC00516128,2011-11-01,2.24,73,False
17576,USC00516128,2011-11-02,0.93,71,False
17577,USC00516128,2011-11-03,0.58,70,False
17578,USC00516128,2011-11-04,1.06,71,False
17579,USC00516128,2011-11-05,0.17,69,False
17580,USC00516128,2011-11-06,0.1,73,False
17581,USC00516128,2011-11-07,0.11,71,False
17582,USC00516128,2011-11-08,0.27,73,False
17583,USC00516128,2011-11-09,0.28,71,False
17584,USC00516128,2011-11-10,0.17,71,False
17585,USC00516128,2011-11-11,1.96,68,False
17586,USC00516128,2011-11-12,0.42,67,False
17587,USC00516128,2011-11-13,0.07,70,False
17588,USC00516128,2011-11-14,0.07,71,False
17589,USC00516128,2011-11-15,0.0,75,False
17590,USC00516128,2011-11-16,0.0,71,False
17591,USC00516128,2011-11-17,0.08,71,False
17592,USC00516128,2011-11-18,0.03,72,False
17593,USC00516128,2011-11-19,0.29,76,False
17594,USC00516128,2011-11-20,0.4,70,False
17595,USC00516128,2011-11-21,1.15,72,False
17596,USC00516128,2011-11-22,1.13,69,False
17597,USC00516128,2011-11-23,0.04,70,False
17598,USC00516128,2011-11-24,0.03,75,False
17599,USC00516128,2011-11-25,0.21,67,False
17600,USC00516128,2011-11-26,0.0,71,False
17601,USC00516128,2011-11-27,0.16,70,False
17602,USC00516128,2011-11-28,0.01,71,False
17603,USC00516128,2011-11-29,0.1,67,False
17604,USC00516128,2011-11-30,0.32,68,False
17605,USC00516128,2011-12-01,0.16,71,False
17606,USC00516128,2011-12-02,0.46,73,False
17607,USC00516128,2011-12-03,0.11,71,False
17608,USC00516128,2011-12-04,0.03,71,False
17609,USC00516128,2011-12-05,0.22,68,False
17610,USC00516128,2011-12-06,0.12,67,False
17611,USC00516128,2011-12-07,0.26,70,False
17612,USC00516128,2011-12-08,0.53,67,False
17613,USC00516128,2011-12-10,0.9400000000000001,69,True
17614,USC00516128,2011-12-11,1.35,71,False
17615,USC00516128,2011-12-12,1.71,69,False
17616,USC00516128,2011-12-13,6.42,69,False
17617,USC00516128,2011-12-14,1.37,68,False
17618,USC00516128,2011-12-15,1.18,69,False
17619,USC00516128,2011-12-16,1.09,69,False
17620,USC00516128,2011-12-17,0.63,67,False
17621,USC00516128,2011-12-18,0.3,69,False
17622,USC00516128,2011-12-19,0.87,68,False
17623,USC00516128,2011-12-20,0.16,70,False
17624,USC00516128,2011-12-21,1.52,68,False
17625,USC00516128,2011-12-22,0.27,69,False
17626,USC00516128,2011-12-23,0.42,71,False
17627,USC00516128,2011-12-24,0.8,65,False
17628,USC00516128,2011-12-25,0.58,69,False
17629,USC00516128,2011-12-26,0.05,69,False
17630,USC00516128,2011-12-27,0.06,69,False
17631,USC00516128,2011-12-28,0.06,69,False
17632,USC00516128,2011-12-29,0.0,70,False
17633,USC00516128,2011-12-30,0.05,73,False
17634,USC00516128,2011-12-31,0.25,67,False
17635,USC00516128,2012-01-01,0.01,71,False
17636,USC00516128,2012-01-02,0.0,64,False
17637,USC00516128,2012-01-03,0.0,70,False
17638,USC00516128,2012-01-04,0.1,71,False
17639,USC00516128,2012-01-05,0.2,70,False
17640,USC00516128,2012-01-06,0.0,72,False
17641,USC00516128,2012-01-10,0.08,69,False
17642,USC00516128,2012-01-11,0.1,71,False
17643,USC00516128,2012-01-12,0.11,72,False
17644,USC00516128,2012-01-13,0.02,68,False
17645,USC00516128,2012-01-14,0.0,61,False
17646,USC00516128,2012-01-15,0.0,76,False
17647,USC00516128,2012-01-16,0.14,74,False
17648,USC00516128,2012-01-17,0.01,73,False
17649,USC00516128,2012-01-18,0.0,71,False
17650,USC00516128,2012-01-19,0.0,69,False
17651,USC00516128,2012-01-20,0.0,70,False
17652,USC00516128,2012-01-21,0.0,71,False
17653,USC00516128,2012-01-22,0.03,71,False
17654,USC00516128,2012-01-23,0.01,66,False
17655,USC00516128,2012-01-24,0.0,76,False
17656,USC00516128,2012-01-25,0.06,67,False
17657,USC00516128,2012-01-26,0.0,71,False
17658,USC00516128,2012-01-27,0.05,66,False
17659,USC00516128,2012-01-28,0.0,70,False
17660,USC00516128,2012-01-29,0.67,69,False
17661,USC00516128,2012-01-30,0.35,66,False
17662,USC00516128,2012-01-31,0.04,67,False
17663,USC00516128,2012-02-01,0.01,66,False
17664,USC00516128,2012-02-02,0.0,72,False
17665,USC00516128,2012-02-03,0.0,75,False
17666,USC00516128,2012-02-04,0.0,61,False
17667,USC00516128,2012-02-05,0.0,66,False
17668,USC00516128,2012-02-06,0.0,69,False
17669,USC00516128,2012-02-07,0.7,70,False
17670,USC00516128,2012-02-08,0.44,66,False
17671,USC00516128,2012-02-09,0.0,66,False
17672,USC00516128,2012-02-10,0.0,68,False
17673,USC00516128,2012-02-11,0.0,69,False
17674,USC00516128,2012-02-12,0.07,69,False
17675,USC00516128,2012-02-13,1.26,67,False
17676,USC00516128,2012-02-14,0.02,71,False
17677,USC00516128,2012-02-15,0.0,70,False
17678,USC00516128,2012-02-16,0.0,70,False
17679,USC00516128,2012-02-17,0.3,69,False
17680,USC00516128,2012-02-18,0.67,69,False
17681,USC00516128,2012-02-19,1.29,72,False
17682,USC00516128,2012-02-20,0.03,69,False
17683,USC00516128,2012-02-21,0.0,70,False
17684,USC00516128,2012-02-22,0.0,70,False
17685,USC00516128,2012-02-23,1.31,67,False
17686,USC00516128,2012-02-24,0.77,74,False
17687,USC00516128,2012-02-25,0.02,64,False
17688,USC00516128,2012-02-26,0.3,71,False
17689,USC00516128,2012-02-27,0.44,69,False
17690,USC00516128,2012-02-28,0.4,69,False
17691,USC00516128,2012-02-29,0.55,69,False
17692,USC00516128,2012-03-01,0.64,67,False
17693,USC00516128,2012-03-02,0.26,66,False
17694,USC00516128,2012-03-03,1.1,66,False
17695,USC00516128,2012-03-04,2.0,67,False
17696,USC00516128,2012-03-05,5.37,64,False
17697,USC00516128,2012-03-06,2.61,67,False
17698,USC00516128,2012-03-07,2.63,69,False
17699,USC00516128,2012-03-08,2.09,66,False
17700,USC00516128,2012-03-09,3.23,64,False
17701,USC00516128,2012-03-10,0.15,70,False
17702,USC00516128,2012-03-11,0.31,71,False
17703,USC00516128,2012-03-12,1.6,67,False
17704,USC00516128,2012-03-13,0.45,67,False
17705,USC00516128,2012-03-14,0.01,65,False
17706,USC00516128,2012-03-15,0.03,66,False
17707,USC00516128,2012-03-16,0.08,66,False
17708,USC00516128,2012-03-17,0.02,68,False
17709,USC00516128,2012-03-18,0.65,66,False
17710,USC00516128,2012-03-19,1.61,69,False
17711,USC00516128,2012-03-20,0.0,68,False
17712,USC00516128,2012-03-21,0.43,65,False
17713,USC00516128,2012-03-22,0.48,69,False
17714,USC00516128,2012-03-23,0.05,68,False
17715,USC00516128,2012-03-24,0.06,67,False
17716,USC00516128,2012-03-25,1.92,68,False
17717,USC00516128,2012-03-26,0.37,66,False
17718,USC00516128,2012-03-27,0.57,66,False
17719,USC00516128,2012-03-28,0.02,74,False
17720,USC00516128,2012-03-29,0.0,74,False
17721,USC00516128,2012-03-30,0.0,72,False
17722,USC00516128,2012-03-31,0.0,70,False
17723,USC00516128,2012-04-01,0.04,71,False
17724,USC00516128,2012-04-02,0.0,71,False
17725,USC00516128,2012-04-03,0.0,71,False
17726,USC00516128,2012-04-04,0.03,69,False
17727,USC00516128,2012-04-05,0.89,69,False
17728,USC00516128,2012-04-06,0.1,68,False
17729,USC00516128,2012-04-07,1.75,70,False
17730,USC00516128,2012-04-08,0.02,69,False
17731,USC00516128,2012-04-09,3.27,64,False
17732,USC00516128,2012-04-10,1.32,64,False
17733,USC00516128,2012-04-11,1.47,69,False
17734,USC00516128,2012-04-12,0.15,69,False
17735,USC00516128,2012-04-13,0.01,70,False
17736,USC00516128,2012-04-14,0.01,68,False
17737,USC00516128,2012-04-15,0.18,69,False
17738,USC00516128,2012-04-16,0.12,72,False
17739,USC00516128,2012-04-17,0.01,71,False
17740,USC00516128,2012-04-18,0.01,71,False
17741,USC00516128,2012-04-19,0.03,69,False
17742,USC00516128,2012-04-20,0.04,67,False
17743,USC00516128,2012-04-22,0.8300000000000001,68,True
17744,USC00516128,2012-04-23,1.62,65,False
17745,USC00516128,2012-04-24,0.2,68,False
17746,USC00516128,2012-04-25,0.3,66,False
17747,USC00516128,2012-04-26,0.61,76,False
17748,USC00516128,2012-04-27,0.02,68,False
17749,USC00516128,2012-04-28,0.65,68,False
17750,USC00516128,2012-04-29,0.2,70,False
17751,USC00516128,2012-04-30,0.12,70,False
17752,USC00516128,2012-05-01,0.03,70,False
17753,USC00516128,2012-05-02,0.57,67,False
17754,USC00516128,2012-05-03,0.16,70,False
17755,USC00516128,2012-05-04,1.21,66,False
17756,USC00516128,2012-05-05,0.9,67,False
17757,USC00516128,2012-05-06,0.14,67,False
17758,USC00516128,2012-05-07,0.54,68,False
17759,USC00516128,2012-05-08,0.02,69,False
17760,USC00516128,2012-05-09,0.04,70,False
17761,USC00516128,2012-05-10,0.0,69,False
17762,USC00516128,2012-05-11,0.23,69,False
17763,USC00516128,2012-05-12,0.01,73,False
17764,USC00516128,2012-05-13,0.0,68,False
17765,USC00516128,2012-05-14,0.0,75,False
17766,USC00516128,2012-05-15,0.0,73,False
17767,USC00516128,2012-05-16,0.03,68,False
17768,USC00516128,2012-05-17,0.02,71,False
17769,USC00516128,2012-05-18,0.05,72,False
17770,USC00516128,2012-05-19,0.0,69,False
17771,USC00516128,2012-05-20,0.02,68,False
17772,USC00516128,2012-05-21,0.2,73,False
17773,USC00516128,2012-05-22,0.0,72,False
17774,USC00516128,2012-05-23,0.0,70,False
17775,USC00516128,2012-05-24,0.07,72,False
17776,USC00516128,2012-05-25,0.13,71,False
17777,USC00516128,2012-05-26,0.37,74,False
17778,USC00516128,2012-05-27,0.67,73,False
17779,USC00516128,2012-05-28,0.13,73,False
17780,USC00516128,2012-05-29,0.03,71,False
17781,USC00516128,2012-05-30,0.01,70,False
17782,USC00516128,2012-05-31,0.62,68,False
17783,USC00516128,2012-06-01,0.26,69,False
17784,USC00516128,2012-06-02,0.22,73,False
17785,USC00516128,2012-06-03,0.0,71,False
17786,USC00516128,2012-06-04,0.02,72,False
17787,USC00516128,2012-06-05,0.0,71,False
17788,USC00516128,2012-06-06,0.72,72,False
17789,USC00516128,2012-06-07,0.12,71,False
17790,USC00516128,2012-06-08,0.3,74,False
17791,USC00516128,2012-06-09,0.0,74,False
17792,USC00516128,2012-06-10,0.08,75,False
17793,USC00516128,2012-06-11,0.08,69,False
17794,USC00516128,2012-06-12,0.14,75,False
17795,USC00516128,2012-06-13,0.48,70,False
17796,USC00516128,2012-06-14,0.21,73,False
17797,USC00516128,2012-06-15,0.0,72,False
17798,USC00516128,2012-06-16,0.0,70,False
17799,USC00516128,2012-06-17,0.1,73,False
17800,USC00516128,2012-06-18,0.0,71,False
17801,USC00516128,2012-06-19,0.38,70,False
17802,USC00516128,2012-06-20,1.84,69,False
17803,USC00516128,2012-06-21,0.34,71,False
17804,USC00516128,2012-06-23,0.94,68,False
17805,USC00516128,2012-06-24,1.13,68,False
17806,USC00516128,2012-06-25,0.89,68,False
17807,USC00516128,2012-06-26,0.92,69,False
17808,USC00516128,2012-06-27,0.73,69,False
17809,USC00516128,2012-06-28,0.37,69,False
17810,USC00516128,2012-06-29,0.79,71,False
17811,USC00516128,2012-07-01,0.42000000000000004,68,True
17812,USC00516128,2012-07-02,0.05,75,False
17813,USC00516128,2012-07-03,1.04,68,False
17814,USC00516128,2012-07-04,0.85,70,False
17815,USC00516128,2012-07-05,0.98,71,False
17816,USC00516128,2012-07-06,1.08,70,False
17817,USC00516128,2012-07-07,0.86,70,False
17818,USC00516128,2012-07-08,0.05,72,False
17819,USC00516128,2012-07-09,0.01,71,False
17820,USC00516128,2012-07-10,0.12,70,False
17821,USC00516128,2012-07-11,0.39,70,False
17822,USC00516128,2012-07-12,0.0,70,False
